id_ato_linkado,pdf,status_validacao,motivo_falha
624-R158,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (16499000) E Processo (0005000031571202061) não encontrados no PDF
624-R159,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (6996000) E Processo (0005000031571202061) não encontrados no PDF
624-R160,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (480000) E Processo (0005000002846202131) não encontrados no PDF
624-R46,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (17871906) E Processo (0014400001310201961) não encontrados no PDF
624-R47,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (862357998) E Processo (0004000002078202152) não encontrados no PDF
624-R48,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (177172922) E Processo (0004000002078202152) não encontrados no PDF
624-R49,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (74505872) E Processo (0004000002078202152) não encontrados no PDF
624-R50,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (104855000) E Processo (0004000027069202093) não encontrados no PDF
624-R51,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (980000) E Processo (0012100000872202161) não encontrados no PDF
624-R52,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (68340) E Processo (040010000000277202125) não encontrados no PDF
624-R53,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (602549) E Processo (040010000000273202147) não encontrados no PDF
624-R54,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (8732272) E Processo (040010000000272202101) não encontrados no PDF
624-R55,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (95350) E Processo (040010000000268202134) não encontrados no PDF
624-R56,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (602549) E Processo (040010000000343202167) não encontrados no PDF
624-R57,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (602549) E Processo (040010000000335202111) não encontrados no PDF
624-R58,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (3956147) E Processo (040010000000322202141) não encontrados no PDF
624-R59,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (602549) E Processo (040010000000353202101) não encontrados no PDF
624-R60,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (144798) E Processo (040010000000361202149) não encontrados no PDF
624-R61,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (4885533) E Processo (040010000000339202107) não encontrados no PDF
624-R62,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (602549) E Processo (040010000000364202182) não encontrados no PDF
624-R63,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (602549) E Processo (040010000000287202161) não encontrados no PDF
624-R64,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (602549) E Processo (040010000000289202150) não encontrados no PDF
624-R65,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (1661074) E Processo (040010000000428202145) não encontrados no PDF
624-R66,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (602549) E Processo (040010000000359202170) não encontrados no PDF
624-R67,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (602549) E Processo (040010000000362202193) não encontrados no PDF
624-R68,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (32550) E Processo (040010000000338202154) não encontrados no PDF
624-R69,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (602549) E Processo (040010000000336202165) não encontrados no PDF
624-R70,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (602549) E Processo (040010000000334202176) não encontrados no PDF
624-R71,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (602549) E Processo (040010000000327202174) não encontrados no PDF
624-R72,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (602549) E Processo (040010000000326202120) não encontrados no PDF
624-R73,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (602549) E Processo (040010000000325202185) não encontrados no PDF
624-R74,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (341200) E Processo (040010000000354202147) não encontrados no PDF
624-R75,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (602549) E Processo (040010000000363202138) não encontrados no PDF
624-R76,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (602549) E Processo (040010000000365202127) não encontrados no PDF
624-R77,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (285095) E Processo (040010000000348202190) não encontrados no PDF
624-R78,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (602549) E Processo (040010000000346202109) não encontrados no PDF
624-R79,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (602549) E Processo (040010000000394202199) não encontrados no PDF
624-R80,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (602549) E Processo (040010000000441202102) não encontrados no PDF
624-R81,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (602549) E Processo (040010000000461202175) não encontrados no PDF
624-R82,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (887792) E Processo (040010000000462202110) não encontrados no PDF
624-R83,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (602549) E Processo (040010000000473202108) não encontrados no PDF
624-R84,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (1538011) E Processo (040010000000474202144) não encontrados no PDF
624-R85,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (136222000) E Processo (0008000142239202109) não encontrados no PDF
624-R90,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (54464650) E Processo (0005400128690202023) não encontrados no PDF
625-R107,DODF 121 30-06-2021 INTEGRA.pdf,invalidado,Valor (6556000) E Processo (0004000027894202098) não encontrados no PDF
625-R131,DODF 222 22-11-2018 INTEGRA.pdf,invalidado,Valor (960000) E Processo (0410010962021) não encontrados no PDF
625-R133,DODF 207 30-10-2019 INTEGRA.pdf,invalidado,Valor (54000000) E Processo (0410015312021) não encontrados no PDF
625-R137,DODF 184 29-09-2021 INTEGRA.pdf,invalidado,Valor (53440) E Processo (0005200029420202178) não encontrados no PDF
625-R138,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (80371) E Processo (0005200029633202108) não encontrados no PDF
625-R141,DODF 227 29-11-2019 INTEGRA.pdf,invalidado,Valor (2430000) E Processo (100000000592021) não encontrados no PDF
625-R160,DODF 233 15-12-2021 INTEGRA.pdf,invalidado,Valor (1440000) E Processo (0008000123731202177) não encontrados no PDF
625-R164,DODF 233 15-12-2021 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300110010202043) não encontrado"
625-R165,DODF 233 15-12-2021 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300051485202091) não encontrado"
625-R191,DODF 233 15-12-2021 INTEGRA.pdf,invalidado,Valor (79274000) E Processo (0402600045085202132) não encontrados no PDF
625-R199,DODF 029 09-02-2018 INTEGRA.pdf,invalidado,Valor (899000) E Processo (0040000013181202191) não encontrados no PDF
625-R202,DODF 233 15-12-2021 INTEGRA.pdf,invalidado,Valor (20000) E Processo (0015000000170202102) não encontrados no PDF
625-R205,DODF 245 27-12-2018 INTEGRA.pdf,invalidado,Valor (78800) E Processo (001460000000487202117) não encontrados no PDF
625-R90,DODF 236 12-12-2019 INTEGRA.pdf,invalidado_extrato_ruim,Não foi possível extrair N° do Processo do extrato
625-R95,DODF 233 15-12-2021 INTEGRA.pdf,invalidado,Valor (480000) E Processo (0014100002814202106) não encontrados no PDF
626-R103,DODF 236 20-12-2021 INTEGRA.pdf,invalidado,Valor (5332800) E Processo (0007000004971202119) não encontrados no PDF
626-R106,DODF 207 30-10-2019 INTEGRA.pdf,invalidado,Valor (1900000) E Processo (0004000028025202161) não encontrados no PDF
626-R121,DODF 102 31-05-2019 INTEGRA.pdf,invalidado,Valor (14020000) E Processo (0009400000958202103) não encontrados no PDF
626-R124,DODF 207 30-10-2019 INTEGRA.pdf,invalidado,Valor (80000000) E Processo (0410011822020) não encontrados no PDF
626-R126,DODF 236 20-12-2021 INTEGRA.pdf,invalidado,Valor (35000000) E Processo (0410003432020) não encontrados no PDF
626-R140,DODF 236 20-12-2021 INTEGRA.pdf,invalidado,Valor (349752000) E Processo (0043100016402202143) não encontrados no PDF
626-R161,DODF 236 20-12-2021 INTEGRA.pdf,invalidado,Valor (452400) E Processo (04170005072017) não encontrados no PDF
626-R163,DODF 236 20-12-2021 INTEGRA.pdf,invalidado,Valor (227817) E Processo (0040000007725202186) não encontrados no PDF
626-R164,DODF 236 20-12-2021 INTEGRA.pdf,invalidado,Valor (741600) E Processo (0040000003467202169) não encontrados no PDF
626-R168,DODF 236 20-12-2021 INTEGRA.pdf,invalidado,Valor (750000) E Processo (04170005072017) não encontrados no PDF
626-R169,DODF 236 20-12-2021 INTEGRA.pdf,invalidado,Valor (668225) E Processo (0040000007725202186) não encontrados no PDF
626-R170,DODF 236 20-12-2021 INTEGRA.pdf,invalidado,Valor (536468) E Processo (0040000007725202186) não encontrados no PDF
626-R171,DODF 236 20-12-2021 INTEGRA.pdf,invalidado,Valor (2011232) E Processo (0040000007725202186) não encontrados no PDF
626-R84,DODF 236 20-12-2021 INTEGRA.pdf,invalidado,Valor (201960000) E Processo (0005300143208202194) não encontrados no PDF
626-R85,DODF 236 20-12-2021 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300053308202049) não encontrado"
626-R86,DODF 236 20-12-2021 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300164975202137) não encontrado"
627-R100,DODF 126 07-07-2021 INTEGRA.pdf,invalidado,Valor (45946089) E Processo (0410000982021) não encontrados no PDF
627-R101,DODF 126 07-07-2021 INTEGRA.pdf,invalidado,Valor (52749995) E Processo (0410000982021) não encontrados no PDF
627-R107,DODF 126 07-07-2021 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300006912202086) não encontrado"
627-R108,DODF 126 07-07-2021 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300112556202039) não encontrado"
627-R109,DODF 126 07-07-2021 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300063047202075) não encontrado"
627-R110,DODF 126 07-07-2021 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300107966202068) não encontrado"
627-R111,DODF 126 07-07-2021 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300025620201917) não encontrado"
627-R112,DODF 126 07-07-2021 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300116307202012) não encontrado"
627-R113,DODF 126 07-07-2021 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300066513202155) não encontrado"
627-R114,DODF 143 30-07-2021 INTEGRA.pdf,invalidado,Valor (34999722) E Processo (0037000001132202011) não encontrados no PDF
627-R129,DODF 029 09-02-2018 INTEGRA.pdf,invalidado,Valor (3890000) E Processo (0011300011223202096) não encontrados no PDF
627-R63,DODF 126 07-07-2021 INTEGRA.pdf,invalidado_extrato_ruim,Não foi possível extrair N° do Processo do extrato
627-R64,DODF 235 17-12-2021 INTEGRA.pdf,invalidado,Valor (22160) E Processo (040010000000819202160) não encontrados no PDF
627-R65,DODF 235 17-12-2021 INTEGRA.pdf,invalidado,Valor (480758015) E Processo (0011200001130202081) não encontrados no PDF
627-R68,DODF 011 16-01-2019 INTEGRA.pdf,invalidado,Valor (1572000) E Processo (0009400005506202118) não encontrados no PDF
627-R69,DODF 236 20-12-2021 INTEGRA.pdf,invalidado,Valor (1080000) E Processo (0400900001238202120) não encontrados no PDF
627-R79,DODF 126 07-07-2021 INTEGRA.pdf,invalidado,Valor (15000) E Processo (040010000000196202125) não encontrados no PDF
627-R81,DODF 245 27-12-2018 INTEGRA.pdf,invalidado,Valor (38140) E Processo (040010000000214202179) não encontrados no PDF
627-R83,DODF 227 29-11-2019 INTEGRA.pdf,invalidado,Valor (39564) E Processo (040010000000269202189) não encontrados no PDF
627-R84,DODF 126 07-07-2021 INTEGRA.pdf,invalidado,"Valor OK (20000), mas N° Processo (040010000000285202171) não encontrado"
627-R89,DODF 226 28-11-2019 INTEGRA.pdf,invalidado_extrato_ruim,Não foi possível extrair N° do Processo do extrato
627-R90,DODF 126 07-07-2021 INTEGRA.pdf,invalidado,Valor (360000) E Processo (0014100002069202197) não encontrados no PDF
627-R91,DODF 126 07-07-2021 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300048068202141) não encontrado"
627-R98,DODF 235 17-12-2021 INTEGRA.pdf,invalidado,Valor (178581131) E Processo (0008000195040202094) não encontrados no PDF
627-R99,DODF 232 14-12-2021 INTEGRA.pdf,invalidado,Valor (3432000) E Processo (00980021542016) não encontrados no PDF
628-R102,DODF 019 27-01-2022 INTEGRA.pdf,invalidado,"Valor OK (20000), mas N° Processo (0015000000587202167) não encontrado"
628-R103,DODF 019 27-01-2022 INTEGRA.pdf,invalidado,"Valor OK (20000), mas N° Processo (0015000007305202071) não encontrado"
628-R104,DODF 236 12-12-2019 INTEGRA.pdf,invalidado,Valor (2500000) E Processo (0012100000210202191) não encontrados no PDF
628-R105,DODF 019 27-01-2022 INTEGRA.pdf,invalidado,"Valor OK (100000), mas N° Processo (040010000000222202115) não encontrado"
628-R106,DODF 019 27-01-2022 INTEGRA.pdf,invalidado,"Valor OK (100000), mas N° Processo (040010000000256202118) não encontrado"
628-R107,DODF 019 27-01-2022 INTEGRA.pdf,invalidado,"Valor OK (100000), mas N° Processo (040010000000291202129) não encontrado"
628-R108,DODF 019 27-01-2022 INTEGRA.pdf,invalidado,"Valor OK (100000), mas N° Processo (040010000000425202110) não encontrado"
628-R109,DODF 019 27-01-2022 INTEGRA.pdf,invalidado,"Valor OK (100000), mas N° Processo (040010000000407202120) não encontrado"
628-R110,DODF 019 27-01-2022 INTEGRA.pdf,invalidado,"Valor OK (100000), mas N° Processo (040010000000337202118) não encontrado"
628-R111,DODF 019 27-01-2022 INTEGRA.pdf,invalidado,"Valor OK (100000), mas N° Processo (040010000000360202102) não encontrado"
628-R112,DODF 019 27-01-2022 INTEGRA.pdf,invalidado,"Valor OK (100000), mas N° Processo (040010000000257202154) não encontrado"
628-R113,DODF 019 27-01-2022 INTEGRA.pdf,invalidado,"Valor OK (100000), mas N° Processo (040010000000305202112) não encontrado"
628-R114,DODF 019 27-01-2022 INTEGRA.pdf,invalidado,"Valor OK (100000), mas N° Processo (040010000000308202148) não encontrado"
628-R115,DODF 019 27-01-2022 INTEGRA.pdf,invalidado,"Valor OK (100000), mas N° Processo (040010000000296202151) não encontrado"
628-R116,DODF 019 27-01-2022 INTEGRA.pdf,invalidado,"Valor OK (100000), mas N° Processo (040010000000298202141) não encontrado"
628-R117,DODF 019 27-01-2022 INTEGRA.pdf,invalidado,"Valor OK (100000), mas N° Processo (040010000000419202154) não encontrado"
628-R118,DODF 019 27-01-2022 INTEGRA.pdf,invalidado,"Valor OK (100000), mas N° Processo (040010000000358202125) não encontrado"
628-R124,DODF 115 19-06-2019 INTEGRA.pdf,invalidado,Valor (1120000) E Processo (0015000003890202111) não encontrados no PDF
628-R125,DODF 115 19-06-2019 INTEGRA.pdf,invalidado,Valor (1120000) E Processo (0015000003644202160) não encontrados no PDF
628-R126,DODF 115 19-06-2019 INTEGRA.pdf,invalidado,Valor (1120000) E Processo (0015000003655202140) não encontrados no PDF
628-R127,DODF 115 19-06-2019 INTEGRA.pdf,invalidado,Valor (1640000) E Processo (0015000003743202141) não encontrados no PDF
628-R128,DODF 236 20-12-2021 INTEGRA.pdf,invalidado,Valor (920000) E Processo (0015000003706202133) não encontrados no PDF
628-R129,DODF 245 27-12-2018 INTEGRA.pdf,invalidado,Valor (1720000) E Processo (0015000003747202120) não encontrados no PDF
628-R130,DODF 245 27-12-2018 INTEGRA.pdf,invalidado,Valor (1720000) E Processo (0015000003712202191) não encontrados no PDF
628-R131,DODF 123 02-07-2021 INTEGRA.pdf,invalidado,Valor (860000) E Processo (0015000003600202130) não encontrados no PDF
628-R132,DODF 115 19-06-2019 INTEGRA.pdf,invalidado,Valor (1260000) E Processo (0015000003913202198) não encontrados no PDF
628-R133,DODF 236 20-12-2021 INTEGRA.pdf,invalidado,Valor (920000) E Processo (0015000003606202115) não encontrados no PDF
628-R134,DODF 123 02-07-2021 INTEGRA.pdf,invalidado,Valor (860000) E Processo (0015000003619202186) não encontrados no PDF
628-R135,DODF 236 20-12-2021 INTEGRA.pdf,invalidado,Valor (1320000) E Processo (0015000003371202153) não encontrados no PDF
628-R136,DODF 123 02-07-2021 INTEGRA.pdf,invalidado,Valor (860000) E Processo (0015000003863202149) não encontrados no PDF
628-R137,DODF 123 02-07-2021 INTEGRA.pdf,invalidado,Valor (2040000) E Processo (0015000003376202186) não encontrados no PDF
628-R138,DODF 115 19-06-2019 INTEGRA.pdf,invalidado,Valor (1640000) E Processo (001500003793202129) não encontrados no PDF
628-R139,DODF 236 20-12-2021 INTEGRA.pdf,invalidado,Valor (920000) E Processo (0015000003378202175) não encontrados no PDF
628-R140,DODF 115 19-06-2019 INTEGRA.pdf,invalidado,Valor (1260000) E Processo (0015000003791202130) não encontrados no PDF
628-R141,DODF 245 27-12-2018 INTEGRA.pdf,invalidado,Valor (1720000) E Processo (0015000003379202110) não encontrados no PDF
628-R142,DODF 115 19-06-2019 INTEGRA.pdf,invalidado,Valor (1260000) E Processo (0015000003790202195) não encontrados no PDF
628-R143,DODF 115 19-06-2019 INTEGRA.pdf,invalidado,Valor (1640000) E Processo (0015000003927202110) não encontrados no PDF
628-R144,DODF 236 20-12-2021 INTEGRA.pdf,invalidado,Valor (1320000) E Processo (0015000003296202121) não encontrados no PDF
628-R145,DODF 123 02-07-2021 INTEGRA.pdf,invalidado,Valor (2040000) E Processo (0015000003920202190) não encontrados no PDF
628-R146,DODF 123 02-07-2021 INTEGRA.pdf,invalidado,Valor (2040000) E Processo (0015000003917202176) não encontrados no PDF
628-R147,DODF 236 20-12-2021 INTEGRA.pdf,invalidado,Valor (1320000) E Processo (0015000003605202162) não encontrados no PDF
628-R148,DODF 236 20-12-2021 INTEGRA.pdf,invalidado,Valor (2400000) E Processo (0014100004037202126) não encontrados no PDF
628-R151,DODF 019 27-01-2022 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300111079202094) não encontrado"
628-R152,DODF 019 27-01-2022 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300059413202172) não encontrado"
628-R153,DODF 222 22-11-2018 INTEGRA.pdf,invalidado,Valor (66000000) E Processo (05200020944202012) não encontrados no PDF
628-R156,DODF 107 10-06-2021 INTEGRA.pdf,invalidado,Valor (7350000) E Processo (05200013251202154) não encontrados no PDF
628-R158,DODF 238 16-12-2019 INTEGRA.pdf,invalidado,Valor (11000000) E Processo (05200000314202111) não encontrados no PDF
628-R162,DODF 236 12-12-2019 INTEGRA.pdf,invalidado,Valor (3600000) E Processo (0009500000043202161) não encontrados no PDF
628-R163,DODF 236 20-12-2021 INTEGRA.pdf,invalidado,Valor (1320000) E Processo (0009500000517202175) não encontrados no PDF
628-R171,DODF 143 30-07-2021 INTEGRA.pdf,invalidado,Valor (90540000) E Processo (0040000013055202137) não encontrados no PDF
628-R172,DODF 113 18-06-2021 INTEGRA.pdf,invalidado,Valor (30600) E Processo (0007000003275202187) não encontrados no PDF
628-R181,DODF 126 07-07-2021 INTEGRA.pdf,invalidado,Valor (126733980) E Processo (05200002732202134) não encontrados no PDF
628-R183,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (13600000) E Processo (05200016100202077) não encontrados no PDF
628-R189,DODF 195 11-10-2019 INTEGRA.pdf,invalidado,Valor (8000000) E Processo (05200008557202199) não encontrados no PDF
628-R191,DODF 029 09-02-2018 INTEGRA.pdf,invalidado,Valor (1730000) E Processo (0009000003250202117) não encontrados no PDF
628-R203,DODF 227 29-11-2019 INTEGRA.pdf,invalidado,Valor (187500) E Processo (0043100017327202138) não encontrados no PDF
628-R204,DODF 029 09-02-2018 INTEGRA.pdf,invalidado,Valor (53100000) E Processo (0022000002432202121) não encontrados no PDF
628-R222,DODF 193 09-10-2019 INTEGRA.pdf,invalidado,Valor (600000) E Processo (001460000000457202101) não encontrados no PDF
628-R93,DODF 019 27-01-2022 INTEGRA.pdf,invalidado,Valor (34076068) E Processo (0022000002488202185) não encontrados no PDF
628-R96,DODF 195 11-10-2019 INTEGRA.pdf,invalidado,Valor (7000000) E Processo (0410002702021) não encontrados no PDF
629-R101,DODF 110 15-06-2021 INTEGRA.pdf,invalidado,Valor (583564800) E Processo (0043100007821202194) não encontrados no PDF
629-R103,DODF 173 14-09-2021 INTEGRA.pdf,invalidado,Valor (52000000) E Processo (0037000000280202107) não encontrados no PDF
629-R109,DODF 231 06-12-2018 INTEGRA.pdf,invalidado,Valor (635000) E Processo (0015000003267202169) não encontrados no PDF
629-R110,DODF 222 22-11-2018 INTEGRA.pdf,invalidado,Valor (425000) E Processo (0015000003268202111) não encontrados no PDF
629-R111,DODF 222 22-11-2018 INTEGRA.pdf,invalidado,Valor (345000) E Processo (0015000003373202142) não encontrados no PDF
629-R112,DODF 143 30-07-2021 INTEGRA.pdf,invalidado,Valor (870000) E Processo (0022000002329202181) não encontrados no PDF
629-R117,DODF 195 11-10-2019 INTEGRA.pdf,invalidado,Valor (30000000) E Processo (0410010332019) não encontrados no PDF
629-R118,DODF 195 11-10-2019 INTEGRA.pdf,invalidado,Valor (30000000) E Processo (0410010332019) não encontrados no PDF
629-R119,DODF 222 22-11-2018 INTEGRA.pdf,invalidado,Valor (15000000) E Processo (0410010332019) não encontrados no PDF
629-R120,DODF 143 30-07-2021 INTEGRA.pdf,invalidado,Valor (50000000) E Processo (0410010332019) não encontrados no PDF
629-R121,DODF 143 30-07-2021 INTEGRA.pdf,invalidado,Valor (2628) E Processo (00700004032012) não encontrados no PDF
629-R136,DODF 195 11-10-2019 INTEGRA.pdf,invalidado,Valor (999999) E Processo (0040000013100202153) não encontrados no PDF
629-R138,DODF 232 14-12-2021 INTEGRA.pdf,invalidado,Valor (618000) E Processo (0040000006004202159) não encontrados no PDF
629-R141,DODF 226 06-12-2021 INTEGRA.pdf,invalidado,Valor (9146750) E Processo (0401200003843202195) não encontrados no PDF
629-R142,DODF 226 06-12-2021 INTEGRA.pdf,invalidado,Valor (22544000) E Processo (0401200003843202195) não encontrados no PDF
629-R77,DODF 143 30-07-2021 INTEGRA.pdf,invalidado,Valor (400000) E Processo (10000000073202198) não encontrados no PDF
629-R78,DODF 195 11-10-2019 INTEGRA.pdf,invalidado,Valor (4900000) E Processo (31172021) não encontrados no PDF
629-R80,DODF 222 22-11-2018 INTEGRA.pdf,invalidado,Valor (3000000) E Processo (31152021) não encontrados no PDF
630-R100,DODF 226 06-12-2021 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000762202107) não encontrados no PDF
630-R103,DODF 226 06-12-2021 INTEGRA.pdf,invalidado,Valor (53000000) E Processo (0005500030730202151) não encontrados no PDF
630-R107,DODF 233 15-12-2021 INTEGRA.pdf,invalidado,Valor (2099900) E Processo (0009400004428202045) não encontrados no PDF
630-R110,DODF 226 06-12-2021 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300108370202166) não encontrado"
630-R114,DODF 102 31-05-2019 INTEGRA.pdf,invalidado,Valor (3110000) E Processo (0012100000101202174) não encontrados no PDF
630-R122,DODF 226 06-12-2021 INTEGRA.pdf,invalidado,Valor (7404537) E Processo (0402600044669202191) não encontrados no PDF
630-R124,DODF 071 15-04-2019 INTEGRA.pdf,invalidado,Valor (11500000) E Processo (0402600042341202130) não encontrados no PDF
630-R126,DODF 055 22-03-2022 INTEGRA.pdf,invalidado,Valor (64000000) E Processo (0040000006005202101) não encontrados no PDF
630-R128,DODF 236 12-12-2019 INTEGRA.pdf,invalidado,Valor (9200000) E Processo (0005000003385202113) não encontrados no PDF
630-R129,DODF 226 06-12-2021 INTEGRA.pdf,invalidado,Valor (6000000) E Processo (0005000003385202113) não encontrados no PDF
630-R65,DODF 226 06-12-2021 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300063033202051) não encontrado"
630-R66,DODF 226 06-12-2021 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300108008202012) não encontrado"
630-R68,DODF 226 06-12-2021 INTEGRA.pdf,invalidado,Valor (60454) E Processo (0002000016552202106) não encontrados no PDF
630-R69,DODF 226 06-12-2021 INTEGRA.pdf,invalidado,Valor (646000) E Processo (0002000043430202001) não encontrados no PDF
630-R71,DODF 222 22-11-2018 INTEGRA.pdf,invalidado,Valor (273000) E Processo (0036600001072202195) não encontrados no PDF
630-R79,DODF 245 27-12-2018 INTEGRA.pdf,invalidado,Valor (10000001) E Processo (0011000002447202172) não encontrados no PDF
630-R82,DODF 226 06-12-2021 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300017769202058) não encontrado"
630-R85,DODF 113 18-06-2021 INTEGRA.pdf,invalidado,Valor (27821) E Processo (0039000004656202099) não encontrados no PDF
630-R87,DODF 195 11-10-2019 INTEGRA.pdf,invalidado,"Valor OK (1650), mas N° Processo (0039000006402201971) não encontrado"
630-R93,DODF 226 06-12-2021 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300129009202173) não encontrado"
630-R96,DODF 224 02-12-2021 INTEGRA.pdf,invalidado,Valor (2940000) E Processo (0011300013973202183) não encontrados no PDF
630-R98,DODF 222 22-11-2018 INTEGRA.pdf,invalidado,Valor (450000) E Processo (0000100018281202161) não encontrados no PDF
630-R99,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (62400000) E Processo (0410015512021) não encontrados no PDF
631-R13,DODF 011 17-01-2022 INTEGRA.pdf,invalidado,Valor (11971200) E Processo (0004000010949202021) não encontrados no PDF
631-R15,DODF 011 17-01-2022 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300049805202123) não encontrado"
631-R16,DODF 011 17-01-2022 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300097466202191) não encontrado"
631-R160,DODF 238 16-12-2019 INTEGRA.pdf,invalidado,Valor (4990000) E Processo (0410006932021) não encontrados no PDF
631-R17,DODF 011 17-01-2022 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300098752202174) não encontrado"
631-R174,DODF 227 29-11-2019 INTEGRA.pdf,invalidado,Valor (5220000) E Processo (0040000018802202123) não encontrados no PDF
631-R175,DODF 232 14-12-2021 INTEGRA.pdf,invalidado,Valor (38400000) E Processo (0401200004557202066) não encontrados no PDF
631-R176,DODF 232 14-12-2021 INTEGRA.pdf,invalidado,Valor (22618000) E Processo (0401200004557202066) não encontrados no PDF
631-R177,DODF 094 21-05-2019 INTEGRA.pdf,invalidado,Valor (5800000) E Processo (0401200004557202066) não encontrados no PDF
631-R178,DODF 236 20-12-2021 INTEGRA.pdf,invalidado,Valor (26000000) E Processo (0401200004557202066) não encontrados no PDF
631-R18,DODF 011 17-01-2022 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300165435202171) não encontrado"
631-R21,DODF 115 19-06-2019 INTEGRA.pdf,invalidado,Valor (57210) E Processo (040010000000111202117) não encontrados no PDF
631-R26,DODF 195 11-10-2019 INTEGRA.pdf,invalidado,Valor (25000) E Processo (040010000000288202113) não encontrados no PDF
631-R27,DODF 115 19-06-2019 INTEGRA.pdf,invalidado,Valor (57210) E Processo (040010000000266202145) não encontrados no PDF
631-R31,DODF 184 29-09-2021 INTEGRA.pdf,invalidado,Valor (40577) E Processo (040010000000340202123) não encontrados no PDF
